MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,Family,Genus,Species,RecordID
0.47852330811352217,0.6597764373244971,0.21145624648652264,0.12463828612977919,-0.04027002609735691,-0.17671949201723489,-0.13168050451795732,-0.07456220129421583,0.053038009316375895,-0.0051960954298045665,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5920455140056367,0.7107301724626996,0.2290626455971102,-0.18975006169861378,0.06720370685980055,-0.5686748916808431,-0.02181049545905857,-0.16797476609205253,0.25750410849107774,-0.235372199758621,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.526624736972883,0.8338691129780088,0.2527390233767763,0.12379681945456027,0.046073314943796594,-0.17976229739216,-0.18799038635702542,-0.04377159731065516,0.06312296141541808,-0.07253287549688553,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4730901275358517,0.6092126622744405,0.23068051660317979,0.06744873960765786,-0.01601762880406869,-0.2442281757924538,-0.1134361662410968,-0.13826477045756289,0.10002983579792768,-0.0547842779210427,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5611516113838588,0.7385655035796882,0.23394973694056587,0.08923058220971747,0.03138186170312626,-0.23913310280077202,-0.17554393492760811,-0.07942326724143577,0.04611515007773126,-0.03945374171590511,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5098616802540531,0.7043812950422997,0.22971738165303393,0.13706906466549143,-0.021065048359233448,-0.2942296589995413,-0.1908423387320862,-0.11212268919152739,0.04495549969524988,-0.03039860503991757,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.39616176529815705,0.3935528640357592,0.1631185992276501,-0.10775807968408979,0.01650112014713159,-0.16714247938633223,-0.21325600451301743,-0.26945752116010363,0.1274302769912146,0.013240304690792785,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4872201440676184,0.2779993662830559,0.14164135484926263,-0.18577328129399473,0.06694166630534948,-0.22780474387315292,-0.22967377798911587,-0.21947069626721744,0.16453905464733184,-0.04672510136645403,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5139743664557058,0.5057662243640034,0.22316717749168363,0.06971169816015312,-0.005014923203646493,-0.28766890483330826,-0.09819164385379921,-0.1290971591837532,0.13700520591027618,-0.1448484308488592,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.49364027199103955,0.5291259353780174,0.17167604843671014,0.0427104875586588,0.030193898172019135,-0.1975553134879501,-0.15904601333317953,-0.07455763191402101,0.06785627301407318,-0.11089378933756247,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5120972588232037,0.5190632629093082,0.20323410814211287,0.006040310056270292,0.02409184014321041,-0.24273945810819159,-0.13600828147498997,-0.14448616672239742,0.15807647386473425,-0.19845603015324162,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4756984805215854,0.5678119533984815,0.16573397321538946,0.06222654063213474,-0.017649203157513692,-0.18101117859208335,-0.09200408567731547,-0.10347036580674206,0.05760397592362433,-0.029191225849742198,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5223781688360422,0.5803064157552406,0.4670775719266577,-0.19084112505162976,-0.05575127317917671,-0.3487513680335472,-0.3139491505039549,0.04793283377612496,0.10027138920788331,0.07426891179597915,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.541734314981918,0.6375648717875152,0.46500317311699624,-0.1802209195341049,-0.06636203164696906,-0.35466586768082203,-0.3376404097971088,0.09115242668702801,0.2177850470632875,-0.04105172149673971,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5630119380617101,0.6520827932494409,0.3401128174824342,0.21452820833243508,0.054661670458359804,-0.26342290879693886,-0.300066231967482,-0.0215611051912308,-0.044108591949972256,-0.1028298784823963,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.46403139601066284,0.6051335768066433,0.3804325757873641,-0.11593609834959932,-0.0699230504385605,-0.2481084062061777,-0.2910653933642048,-0.012373511465232287,0.10419701357858491,0.06481894535709992,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5605522069548938,0.7005655829009078,0.27851120848235567,0.20805973629919644,0.06790238011080482,-0.3027240997725726,-0.2438571486904167,-0.05748559469446788,-0.023395981756854842,0.0003762482845624661,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4535295398235252,0.6558446525691941,0.39210167005180663,0.00414585336934861,-0.01963900893725639,-0.28985304782767135,-0.2104043109190589,-0.061021354975299695,0.012126276724353135,0.04884291493909923,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5793865648622623,0.7070241086864749,0.27036821111615705,0.08716793341047749,0.07515971631107198,-0.35709372829184094,-0.22843630871691736,-0.07368992629308312,-0.02656484490864291,-0.0591324640713247,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.46029610152587064,0.6024396904842221,0.44226654457167863,-0.13084810083081644,-0.11610920248285976,-0.42479833696000835,-0.3022274857006968,-0.09077051318947735,0.05827889839757734,0.14842923267093347,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5859950950638985,0.5678108303920796,0.3183698876759375,0.16667595132747032,0.16998411321269236,-0.30744524710086574,-0.25694404523915676,-0.05060226086568519,-0.016185446175515893,-0.031112780266677662,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5581300500597777,0.5994698120740143,0.3498084769726579,0.01910504741230855,0.012329597565826344,-0.32196054884011593,-0.1470039581272089,-0.04791544478293187,0.0031428747357712962,0.05756220475372729,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5503699938350095,0.6966709242816221,0.25805993259611026,0.1758928897197439,0.09360224940942337,-0.2887775691403553,-0.28043332660252623,-0.0753057329286551,0.01428662264159662,-0.05035380821005747,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5737443147459851,0.7026072131404998,0.3205380073044248,0.1855144968017495,0.029391498326954053,-0.4223667114325782,-0.2308255703274867,-0.09321507191733937,0.03758586040422514,3.1343319862811566e-05,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6387789678082287,0.7294727002526137,0.3120739421767755,0.12347061359876463,0.09336483480569123,-0.37476684733848864,-0.29275221867482826,-0.051384286097661845,0.0023778595000410858,-0.10600528780462828,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.47352482882778074,0.6454656533841959,0.38110403427064476,-0.0660620742223056,0.01855213143154149,-0.3075566192952647,-0.2011759446557339,-0.06970223868381739,0.03993397205728401,0.08866572056575638,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5286719687522587,0.6078193441772444,0.2930365728270117,0.1259987334964788,0.10238909850810887,-0.25437922774800875,-0.18641865478784753,-0.052089677140689544,0.044224174195630954,-0.0027372467434394494,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5014455405130358,0.6035246910708753,0.4462171919411674,-0.09233951059278532,-0.08658040777452744,-0.35563705816047364,-0.23280063944688859,-0.03515869744606087,0.11254616222467728,0.028794142623040593,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5631180958848574,0.695560737129409,0.3095397568353911,0.15009939075776402,0.10056868840833871,-0.2914583031911988,-0.27755484741633113,-0.09481459071587782,-0.0363890856261672,-0.0734875440764677,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4531420382602672,0.6252549403071641,0.4302463118334378,-0.012799974092920519,0.00296741243938755,-0.2887211467909932,-0.19264403279023665,-0.05507299894067096,0.18854586251848374,0.07644282533139402,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5736071760041321,0.6841982345564824,0.30157041778544136,0.11850970383307337,0.023081969218878066,-0.2605706520290595,-0.20641579729873621,0.018257869409629066,0.0006742041930829983,-0.0418560160481533,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.909051691748725,-0.15148267047469946,0.09372789089281365,-0.06557820320918056,-0.8336378581949022,-0.5893173023870802,-0.3990140556929156,-0.17912487962945986,-0.015956197310391405,-0.11617452060384599,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5585591285182595,-0.30717050669831236,0.04425980149526263,-0.17550964432283386,-0.6740531043821775,-0.08367139116680643,-0.14129691248483403,-0.3023066519242797,0.015649877342701627,0.0805092065095178,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5104922870783066,-0.21516777096880157,0.419345668105771,0.4094736442846855,-0.48853827994463234,-0.35975276091738045,0.04752670861435764,0.14433702302197313,0.2010875375100799,0.0787875224627419,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.531968491987336,0.579730612617152,0.265979014737543,0.1278978314935839,-0.05122675940375779,-0.2538219529145525,-0.1817203893602678,0.06429379285003727,0.054459932579301776,-0.01169540014078308,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5196876893289194,0.33992284885745805,0.3142122453151539,0.027479093034757388,-0.5031899271154491,-0.26985528921246515,-0.2782293452660841,-0.10993074273035329,-0.002726521595521247,0.002697027575943159,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5992468779499049,0.49517175730305085,0.2228195308759414,0.2090099518763075,-0.2342493392209329,-0.26789906936103347,-0.217654094700488,0.010515462053852185,-0.08100578828604182,-0.09308972172005557,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6506944410610115,-0.5271240772402919,0.1909028044283062,0.2953988702671363,-0.22814412209128493,-0.1653377620683617,0.0182061899504888,0.0559352556844263,-0.1680118824560153,0.037322886975181546,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4570806996499971,0.5127101029990608,0.3567195735802794,0.24762081041447462,0.06401117242415859,-0.30664662859627706,-0.09673959663710882,0.129838262974232,0.05061516542617261,0.08115467083454316,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6038303856369365,0.7316010659618235,0.29417672491305336,0.1519476597249287,0.06589052863670859,-0.3069192877522055,-0.32657824982213957,-0.07192007689085313,0.005468669586791518,-0.08364933078330634,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6441711648313907,0.4027530353917478,0.30451426145535,0.22429946812674947,-0.32063352257119143,-0.3402821349707049,-0.21559834362125618,-0.13107479518701526,-0.07087471229892674,-0.08644112804098848,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5446391794008227,0.7134919773218388,0.2626229550057731,0.1958407010308995,0.0035528645425627332,-0.3342305648421366,-0.31806531435642,0.014320787460864138,-0.05058350662799544,-0.07607556903745172,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5625316956555758,0.5713293552971341,0.2753800697198665,-0.04124132121831232,0.04921354061783243,-0.334748337664322,-0.1716911892716703,0.030601750175149264,0.03222148055049532,-0.0055983389982371,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5452021770857817,0.7614034714834714,0.31193335221641055,0.09414741182278194,0.05962393432985467,-0.32990443268794206,-0.23941384217181055,0.00691486251861956,-0.021953994414329776,-0.02916867091050553,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.495506264266006,0.6518869123593107,0.27218255062035507,-0.02387891306820535,-0.2109736280199257,-0.40814647005977145,-0.2709082255573395,-0.013516275187775307,0.12951244139431503,0.07942227636241182,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6218148183498293,0.7318459617845909,0.3332676676349861,0.2107830603598838,0.14305556908256317,-0.3067562576403106,-0.2624462055108687,0.0034820360515036507,-0.04477496288644175,-0.08210384934916666,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.525071584325975,0.6176643551124726,0.40993903843924895,-0.0465667681576497,-0.03055670871144282,-0.35840395956068644,-0.2568358221773272,-0.09068104904566275,0.03792377665762773,-0.010959599898896348,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5293277106494585,0.725051030857286,0.36129369958050606,0.12250671684256893,0.09748869738606196,-0.27352383030827854,-0.1834399126237046,0.04172893042450238,0.019214722712652992,-0.05117073811821197,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.43409307100937006,0.6272965441652921,0.4119026364954231,-0.13431711803949647,-0.12954910830416613,-0.3143845754758918,-0.28496140679899534,-0.03850931867134206,0.0679896872104524,0.09871023132510366,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5807278855981226,0.7326485052672056,0.29962942035248524,0.1714338470739532,0.09605380173928595,-0.35063259811155206,-0.331002403580228,-0.0825998595566599,-0.02899977364585893,-0.06934300200360471,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5728568025176829,0.5842218103833111,0.4105332683032474,-0.13102610918271523,-0.059712042241887586,-0.34365171472749884,-0.14901987851666912,0.06204408436681999,0.11246676610350394,0.08642643416419048,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4812927321534308,0.6756078355946852,0.31325259169487024,0.16316932065009948,0.11490886972114253,-0.22094247909195378,-0.2760312403794328,-0.023319628804520744,-0.01387492502421738,-0.055837976634134534,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4843548431169841,0.5438832002564467,0.23901728566041774,0.10323359474119806,0.06556528302525155,-0.12253820015336496,-0.17247904039043452,-0.00859215633619369,0.012974944637240136,0.006665997156301466,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5296862993460325,0.6751885783886763,0.4351938170183221,-0.012422546577531245,0.07357350679591643,-0.34079019168603486,-0.11303277185965695,0.04274142704044267,0.0352673433846973,0.08078498647176792,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5306485787015264,0.7568089833574476,0.2963694236309951,0.1532672353153359,0.10975516143016575,-0.2700744207425723,-0.27800271393752807,-0.040928064266503916,-0.04845019414097575,-0.07171119236322498,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5128461563003053,0.6315339789525272,0.44371184083043363,-0.20641886731930234,-0.1895673683566277,-0.250817251983858,-0.3033004289719793,-0.10338413048150749,0.1722876864915517,0.1146494268467334,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5056235342548442,0.6761676361772136,0.3137940446604079,0.18141822998683133,0.0723604182078354,-0.21387238942576597,-0.17475259415073968,-0.041815239526733654,0.05945329764583756,-0.0713009291948007,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5230094163133182,0.7208601010504838,0.2312794980935633,0.16254011784465686,0.04428132432669552,-0.12574146042617432,-0.24904730493780405,-0.06473346047400261,0.012781600365068885,-0.015356903952179026,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6784972118157542,0.6054105740216216,0.4450624991293301,0.04747026742515415,-0.016804029414244064,-0.511727304396148,-0.17408869703575297,0.02541035694626835,0.25585664909840944,-0.009242906585786349,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.47732305328622937,0.6384345399436724,0.31366826498816336,0.04539958506126301,0.00776884241761642,-0.202626453805705,-0.21085242787116412,-0.012292610976797862,0.032521030967050925,0.012401255931338761,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5409002066009666,0.6862772348783466,0.28998187318638147,0.10262313157623837,-0.042076362514304445,-0.21295043837673885,-0.207572825615982,-0.0024619434351089067,0.02687262080955235,-0.058079521894609035,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6532710538568346,0.6374385580676909,0.3574199867835261,-0.049514545324841994,0.06707305952023002,-0.3708483076811574,-0.19569772804398702,0.046894603665285146,0.14009991386382897,-0.05744012171204489,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5026387447282717,0.6830525689433513,0.2727169717688741,0.025869758443683864,0.026192939266339896,-0.16033058497909375,-0.1703552432015559,0.005643165492658618,0.020468821381692082,-0.0015270511188643899,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6063696938651454,0.7654927171783927,0.3288639511559936,0.27517299321644934,0.10500648428792848,-0.2523493770525691,-0.27025838774387306,-0.011206223312613976,0.0378642621408134,-0.03445684165209281,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.610244343906092,0.5911103731223023,0.25440519313508186,0.03596717712587109,-0.016228725427310107,-0.2858944634333805,-0.1834860689415113,0.11153080482305516,0.06469194676885938,-0.04956895795150518,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.49900600728714023,0.7118056147357226,0.2843906906589326,0.08659754831624443,0.014900906143224087,-0.23966340539584643,-0.23315447385043683,-0.05118054940280216,-0.03249298875116597,-0.03946676541635233,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6171222449029635,0.7438632187229257,0.3365164062205038,-0.08484169356443412,-0.10127097811706447,-0.36062234757005357,-0.18022975188789767,0.1190646087844608,-0.04069110726662679,0.014545198706004127,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5726754076945987,0.6947531294920368,0.288113566151689,-0.09172226218583822,-0.1038310186234067,-0.39181148907668606,-0.13551729952651803,0.10702705111513039,0.007356065772292666,0.04175544925128823,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.571946014355064,0.6899831210637651,0.3032254182498745,-0.15066343231486024,-0.0990403088321004,-0.3843813568166366,-0.1109106191179875,0.12806899866593877,0.01686501384099993,0.05324373566701912,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.6351946984578294,0.7137628995540568,0.32983298687286167,-0.1065167625998061,-0.08142555874996751,-0.42007689370499685,-0.16591160634104565,0.15292173949028157,0.060401932426869136,-0.021084431616513858,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5423702540381594,0.8052373662952784,0.32610482161589033,-0.05941899398889119,-0.15070635531383528,-0.3869387986413929,-0.19296962718047744,0.1331789274759735,-0.03675904252953194,0.010300026092667303,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.4929567442000618,0.6882036687632791,0.28609601083278646,-0.17937982863084873,-0.11888722727504579,-0.28019423690580264,-0.16355714098058655,0.08199340644395794,0.0015965227342811478,0.04339766047162433,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.6155418581746702,0.6743373278480651,0.30410155700968544,-0.09492300695449521,-0.07273761369165242,-0.3619237009450328,-0.11052347889767312,0.07167941069119854,0.010220492340143801,0.0466069578350516,Leptodactylidae,Adenomera,AdenomeraAndre,3
