MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,Family,Genus,Species,RecordID
0.539964568865681,0.7490928331562607,0.25553872715972387,0.1292556962671433,0.029081594602254165,-0.2036372683928089,-0.16795966186078584,-0.19641262605548146,0.08332924381025503,-0.01864570980220407,0.05315822523396052,0.001873959872574167,-0.006354595316789716,0.013119246844055235,0.00463753740761696,-0.0019086501123821997,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5484005682978637,0.7066800068333295,0.2625830655312559,0.10292575928565258,0.0626849995921483,-0.19819625597095814,-0.211201269667364,-0.1120646397404508,0.09443563085796232,-0.09119143002029306,0.012822789072205562,-0.03823523667855771,0.02447217296525167,0.13091679190471853,0.005160157433457973,-0.023479953818062293,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4338223793099266,0.5828867348071908,0.06205583370667438,-0.07116215346062608,-0.048767754560459814,0.7058375666056295,-0.20989368095269717,0.019245427371144538,0.31319517312337297,-0.06413298326156973,-0.015140199052099769,0.028370603528620537,0.08015038254807408,0.15341531388646093,0.07522587997130759,0.0863668195137753,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.49270931969946835,0.6104807262901079,0.23498831132670303,0.06762502162035156,0.048534785090603265,-0.20032812925766044,-0.13765731597395903,-0.08018854202631388,0.0018396169803485266,0.010115896981700699,0.046976710638508064,-0.0018618239868480521,-0.020578080594198033,0.018180477245197925,0.018232173300450807,0.013900042520377564,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5374889714271782,0.5475586752938869,0.26939516939378033,0.07778241244010456,0.06972238975577219,-0.3158408973477875,-0.16831493758666155,-0.10683061141378183,0.07601231628565447,-0.17789594469542783,-0.006845094955971975,-0.09712192471349168,0.07616241774443229,0.2576386772896772,-0.025239796156952408,0.008317142570461103,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.48190314005379586,0.6780392457054792,0.232352569963843,0.07309242488601432,0.0234785628692056,-0.164340772784696,-0.1560624427536033,-0.030929834330444692,-0.014722982712083532,-0.005335942473010936,0.0415344305964003,0.006393868420284984,-0.008586895844034525,-0.032086613173031485,0.01830534572192351,0.021629278621024706,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5404443427984176,0.6044632711845755,0.24009371155677137,0.022943121970813808,0.009576384172195723,-0.18198689598297757,-0.12141192553666455,-0.10343245032047747,0.11500423529219761,-0.08251541935751744,0.04243541312879805,-0.05945757320691239,0.03039850400334444,0.10712855298833442,0.017090406226472763,0.05296785742448815,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.48444403392914187,0.6812600030356113,0.1956856033139459,0.06519272459427675,0.01738836012612269,-0.2446748797672336,-0.09971617096878342,-0.060205255362375726,0.028841575396914138,0.003389717863801956,0.053048581119508866,0.0220303655534426,0.004534370196259156,-0.0338999218294118,0.006878000646584797,0.02309154623781568,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.50223373535242,0.553293380643429,0.2165426055148711,0.029041021636006015,0.04513786126473819,-0.1919511944197618,-0.09900187163509325,-0.08918898854796548,0.05075861309740582,-0.05165043526632317,0.030857931140766303,-0.03113915899393873,0.040694012694381755,0.11349922938843411,0.025603967232772418,-0.010734655775456436,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.47386862367512167,0.6583657081035091,0.24290454274532602,0.05521070825116678,0.017492556376450002,-0.17512197947195002,-0.10825930455506917,-0.10466397161853382,0.028757253818016422,0.01841932560625622,0.083612857780337,0.02950207828941077,0.005177854930795722,-0.029596848566339734,0.012528304258065687,0.03659943812483945,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4631410821090102,0.5789402007329321,0.27767096287229626,0.035412185836067214,0.07091424059411351,-0.2902838097757857,-0.08360905240079804,-0.05111128942492081,0.09224961031315826,-0.16685692421017892,0.008276925529626736,-0.1332306422216322,0.015506898626492169,0.3014722278239558,-0.0036635767918419505,-0.037955802156371315,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5246923420510218,0.6605273759612712,0.19220705084753878,0.08563832947899991,0.04252316165745716,-0.1574956937728495,-0.17712140134461785,-0.033740845970042295,0.02702901510880268,-0.035720301003133115,0.014430795819630545,-0.006524648906748664,0.03125815818498728,0.0474912600838508,0.032093325006839354,-0.00650342952117643,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4736645897908376,0.68792513965032,0.23051637709542921,0.04895205945704276,-0.0011342795723607811,-0.11079591756940789,-0.13529119258832353,-0.10531477185127863,-0.026942481025937826,0.00782975046359838,0.07961327591039678,0.000710740562245456,-0.004183914065507806,0.013072991954136848,0.026813811120578155,0.0058872189326610435,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5451056442815967,0.4860635621683748,0.21087329191163956,0.041286362060581755,0.02879915592275544,-0.2438892495026667,-0.1662823898469786,-0.07635463355369115,0.08551997055653768,-0.12264659035511481,0.011920313502924659,-0.11162590995302546,0.016228379212409716,0.28604298194438277,-0.03215853974976214,-0.007313488681514413,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5055275167487822,0.701520588297984,0.23697172364919447,0.0876669949536051,0.05685493404720458,-0.21163021763843276,-0.14450801006083064,-0.0989957963816886,-0.0039693850566791455,-0.0020072023065556065,0.05168610179838469,0.020100379187983783,0.013499992803858872,-0.02082432239127755,0.032496801565746414,0.002004537830320344,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4965984810611133,0.736928615258622,0.2520872299901101,0.058711741844317364,0.07370392255731804,-0.1634539033051472,-0.15559194089589617,-0.06444904575573962,0.0599461041623928,-0.04150445771879392,0.061343460318110825,-0.006307080602906132,0.020295317345598314,0.01858774829899687,0.022718458853162444,0.02228694816050635,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5119619560398877,0.7096905412578552,0.24115519718107237,0.12376597077818702,0.02217472586916537,-0.23646023874931146,-0.1725560777054786,-0.06488550150309673,0.00014790947862493894,0.002832327542062122,0.0994246023665025,0.04655362947933283,0.019395073591426632,-0.0746663686499309,-0.02914962469040019,0.015567015979020153,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4686845272785359,0.5601388448824515,0.21832557802426728,0.0070583419149053426,0.009735696526662781,-0.257287278857132,-0.08429717260643498,-0.13053165456286603,0.03305003853516409,-0.05858006350799707,0.04364121522939854,-0.035414596116956104,0.04273602068114645,0.1234919028993038,-0.024690197264847422,-0.017803850124730007,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4946877012268364,0.7248470415902553,0.15764572757475398,0.1273195648333211,-0.03146371217242985,-0.27937792569312914,-0.14898251952754604,-0.05835936209040376,0.0850052253227382,-0.07766059523011429,0.033709006773757606,-0.04745811092984773,-0.01570344734281538,0.0703406377367133,-0.027176399705206033,0.014261498610502344,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4178436183113007,0.6986500411809238,0.20877861488793575,0.11266401807291601,0.035643523102662764,-0.1415289812690483,-0.09637482399811827,-0.09752115365671814,0.003745254108490697,-0.019332751574244765,0.0309440996656071,0.002148086866503616,-0.003199337271224473,-0.02762514990921323,0.03618351021326162,0.016951865615420537,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5208007559229002,0.6240533498353272,0.24554816796955234,0.07145972241028888,0.05076486219691594,-0.24223494918227892,-0.1573026229227278,-0.08665602301048332,0.05537158922328973,-0.0863283340768762,0.004526674555190658,-0.0665778477903765,0.0071735727498969904,0.13775959009067715,0.0520010154489475,0.011720717648587184,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5166081818745051,0.6633540071761159,0.2636752251535964,0.09323033736041042,-0.034391892490781825,-0.30893024011920694,-0.10717872118537941,-0.0610064052789597,0.02039583677406052,-0.017823753733163195,0.00320374678214412,0.02945322220675466,0.05439287777799143,-0.007911092685950465,-0.005016166716434255,-0.04655846812812804,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.49101434391212445,0.5982021965611327,0.20594284804867866,0.06190573223120629,0.044502319405503026,-0.22403288100424137,-0.1277865075000003,-0.14234264822612483,0.08227194025053565,-0.11608819914984922,0.04726132251771753,-0.08846424243829429,0.02929301679500133,0.14929305791823289,0.028048874059657218,0.037657904788087754,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.47852330811352217,0.6597764373244971,0.21145624648652264,0.12463828612977919,-0.04027002609735691,-0.17671949201723489,-0.13168050451795732,-0.07456220129421583,0.053038009316375895,-0.0051960954298045665,0.08992330597130833,0.024435388409202303,0.014071543815285113,0.027471807179640192,-0.05103197981736458,-0.011725436400929925,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5920455140056367,0.7107301724626996,0.2290626455971102,-0.18975006169861378,0.06720370685980055,-0.5686748916808431,-0.02181049545905857,-0.16797476609205253,0.25750410849107774,-0.235372199758621,-0.055364910145898165,-0.283698129791939,-0.02054317800772697,0.30952309986935067,0.18271381820059493,0.08691457514391032,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.526624736972883,0.8338691129780088,0.2527390233767763,0.12379681945456027,0.046073314943796594,-0.17976229739216,-0.18799038635702542,-0.04377159731065516,0.06312296141541808,-0.07253287549688553,0.05325975880878081,0.02967302580460791,0.07641358004158962,0.003887645954615168,0.0226199795894485,0.014812531126856926,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4730901275358517,0.6092126622744405,0.23068051660317979,0.06744873960765786,-0.01601762880406869,-0.2442281757924538,-0.1134361662410968,-0.13826477045756289,0.10002983579792768,-0.0547842779210427,0.022689182711812483,-0.06564818465082009,-0.018378107732453564,0.04981210112865179,0.03529743586209671,0.10689854792613881,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5611516113838588,0.7385655035796882,0.23394973694056587,0.08923058220971747,0.03138186170312626,-0.23913310280077202,-0.17554393492760811,-0.07942326724143577,0.04611515007773126,-0.03945374171590511,0.07335196130492899,0.014082481043373075,0.03471807457395364,-0.0389933876039211,0.007318876742069319,-0.021075726665146607,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5098616802540531,0.7043812950422997,0.22971738165303393,0.13706906466549143,-0.021065048359233448,-0.2942296589995413,-0.1908423387320862,-0.11212268919152739,0.04495549969524988,-0.03039860503991757,0.12257265059442086,-0.006520821505826528,0.0029799159723849925,-0.019523245300552303,-0.018871265031969026,0.029007786842718177,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.39616176529815705,0.3935528640357592,0.1631185992276501,-0.10775807968408979,0.01650112014713159,-0.16714247938633223,-0.21325600451301743,-0.26945752116010363,0.1274302769912146,0.013240304690792785,0.02580014752423804,-0.018798694883903327,0.007843892807926602,-0.003749547431763886,0.05544427058519611,-0.1047277246288649,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4872201440676184,0.2779993662830559,0.14164135484926263,-0.18577328129399473,0.06694166630534948,-0.22780474387315292,-0.22967377798911587,-0.21947069626721744,0.16453905464733184,-0.04672510136645403,0.0005592042258246954,-0.07897876610306832,0.0322819284275143,0.23400272220353777,0.033565822326210346,-0.06536234274983001,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5139743664557058,0.5057662243640034,0.22316717749168363,0.06971169816015312,-0.005014923203646493,-0.28766890483330826,-0.09819164385379921,-0.1290971591837532,0.13700520591027618,-0.1448484308488592,0.016226389297948073,-0.13543809726027847,0.014619036731996665,0.24976800576057018,-0.0007160869171017578,0.0598064756632377,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.49364027199103955,0.5291259353780174,0.17167604843671014,0.0427104875586588,0.030193898172019135,-0.1975553134879501,-0.15904601333317953,-0.07455763191402101,0.06785627301407318,-0.11089378933756247,-0.0032523848301911147,-0.12266418068955375,-0.025221954050268912,0.17284636106796483,0.011718262228179668,0.04360434204331777,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5120972588232037,0.5190632629093082,0.20323410814211287,0.006040310056270292,0.02409184014321041,-0.24273945810819159,-0.13600828147498997,-0.14448616672239742,0.15807647386473425,-0.19845603015324162,-0.047348618910966554,-0.17015020822955376,0.015756178161982187,0.306756470724661,0.016200534383754014,0.002392064341845991,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4756984805215854,0.5678119533984815,0.16573397321538946,0.06222654063213474,-0.017649203157513692,-0.18101117859208335,-0.09200408567731547,-0.10347036580674206,0.05760397592362433,-0.029191225849742198,0.060319593411851884,-0.027720707753980695,0.019983332214057584,0.08417141553869567,0.020768980599678837,0.04919861730266735,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5223781688360422,0.5803064157552406,0.4670775719266577,-0.19084112505162976,-0.05575127317917671,-0.3487513680335472,-0.3139491505039549,0.04793283377612496,0.10027138920788331,0.07426891179597915,0.002049078210027672,0.009219499351335382,-0.006356925295828905,-0.05739848198293537,0.14280575473996915,0.09522064133686012,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.541734314981918,0.6375648717875152,0.46500317311699624,-0.1802209195341049,-0.06636203164696906,-0.35466586768082203,-0.3376404097971088,0.09115242668702801,0.2177850470632875,-0.04105172149673971,-0.06683227165073105,-0.03297651732894408,0.02847496067903488,-0.04616467838530736,0.12789631461043394,-0.0520808251006564,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5630119380617101,0.6520827932494409,0.3401128174824342,0.21452820833243508,0.054661670458359804,-0.26342290879693886,-0.300066231967482,-0.0215611051912308,-0.044108591949972256,-0.1028298784823963,0.006730788690081094,0.005827922822581908,0.047443640077314136,-0.11251885715141241,-0.05081587269402819,-0.009721265933588017,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.46403139601066284,0.6051335768066433,0.3804325757873641,-0.11593609834959932,-0.0699230504385605,-0.2481084062061777,-0.2910653933642048,-0.012373511465232287,0.10419701357858491,0.06481894535709992,-0.012457374901167686,0.059343515118530955,0.0450561602794013,-0.049695041731383185,0.06042729726603008,0.005552761114330589,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5605522069548938,0.7005655829009078,0.27851120848235567,0.20805973629919644,0.06790238011080482,-0.3027240997725726,-0.2438571486904167,-0.05748559469446788,-0.023395981756854842,0.0003762482845624661,0.08362627955049846,0.042091383755435266,0.011749124549765856,0.02301553721006277,-0.08145068913130958,-0.05401946124015802,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4535295398235252,0.6558446525691941,0.39210167005180663,0.00414585336934861,-0.01963900893725639,-0.28985304782767135,-0.2104043109190589,-0.061021354975299695,0.012126276724353135,0.04884291493909923,0.04688201060150865,0.029564525472129625,0.019951517157585866,0.0009096865092894462,0.03570099478394657,0.04445164704182503,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5793865648622623,0.7070241086864749,0.27036821111615705,0.08716793341047749,0.07515971631107198,-0.35709372829184094,-0.22843630871691736,-0.07368992629308312,-0.02656484490864291,-0.0591324640713247,0.02742669210326023,-0.0023671441073463938,0.04579585416824101,-0.056001442251679814,0.0556985349426006,0.05931573972787144,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.46029610152587064,0.6024396904842221,0.44226654457167863,-0.13084810083081644,-0.11610920248285976,-0.42479833696000835,-0.3022274857006968,-0.09077051318947735,0.05827889839757734,0.14842923267093347,0.004678589082045438,0.0999628143803931,0.0498901151449494,-0.06012494270989697,0.058845328673668484,-0.06075040884359245,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5859950950638985,0.5678108303920796,0.3183698876759375,0.16667595132747032,0.16998411321269236,-0.30744524710086574,-0.25694404523915676,-0.05060226086568519,-0.016185446175515893,-0.031112780266677662,0.03516006497365628,0.030322458836581117,0.01277912244599965,-0.012444743813681889,-0.04221855742783145,0.028740637982347342,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5581300500597777,0.5994698120740143,0.3498084769726579,0.01910504741230855,0.012329597565826344,-0.32196054884011593,-0.1470039581272089,-0.04791544478293187,0.0031428747357712962,0.05756220475372729,0.06698229877652241,0.03427347736037463,-0.005074845365740936,-0.0009221913148197644,0.009175814818929023,-0.023244535449968656,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5503699938350095,0.6966709242816221,0.25805993259611026,0.1758928897197439,0.09360224940942337,-0.2887775691403553,-0.28043332660252623,-0.0753057329286551,0.01428662264159662,-0.05035380821005747,0.06850194288335544,0.00919917786698715,0.036124473485723355,-0.09837680805243997,0.031077019083797404,0.08279538237786821,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5737443147459851,0.7026072131404998,0.3205380073044248,0.1855144968017495,0.029391498326954053,-0.4223667114325782,-0.2308255703274867,-0.09321507191733937,0.03758586040422514,3.1343319862811566e-05,0.07896076486061221,0.0031565949337616925,-0.012473521201385597,-0.15744002134737026,0.020900515646501038,0.007541715700781859,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6387789678082287,0.7294727002526137,0.3120739421767755,0.12347061359876463,0.09336483480569123,-0.37476684733848864,-0.29275221867482826,-0.051384286097661845,0.0023778595000410858,-0.10600528780462828,0.035775672875377605,0.027628531288533847,0.08313977925123653,-0.11445173544153413,-0.030162202868958043,-0.0020041882664007665,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.47352482882778074,0.6454656533841959,0.38110403427064476,-0.0660620742223056,0.01855213143154149,-0.3075566192952647,-0.2011759446557339,-0.06970223868381739,0.03993397205728401,0.08866572056575638,0.03376501556712663,0.08312158980254886,0.014795719292979013,-0.05655116801525558,-0.014158065385319807,0.021212857262918407,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5286719687522587,0.6078193441772444,0.2930365728270117,0.1259987334964788,0.10238909850810887,-0.25437922774800875,-0.18641865478784753,-0.052089677140689544,0.044224174195630954,-0.0027372467434394494,0.02225894572507244,0.06164661620771913,0.041995774506478664,-0.0788715366322252,-0.0027421039088588927,0.04463903210493099,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5014455405130358,0.6035246910708753,0.4462171919411674,-0.09233951059278532,-0.08658040777452744,-0.35563705816047364,-0.23280063944688859,-0.03515869744606087,0.11254616222467728,0.028794142623040593,-0.010650864710245185,-0.007307602861499574,-0.00990980194235364,-0.04032634453758701,0.10276449564178201,0.019560515142883428,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5631180958848574,0.695560737129409,0.3095397568353911,0.15009939075776402,0.10056868840833871,-0.2914583031911988,-0.27755484741633113,-0.09481459071587782,-0.0363890856261672,-0.0734875440764677,-0.07930133466605414,0.08129929235908383,0.11159593196499518,-0.03859211769749412,-0.020330689542395627,0.05435260770153052,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4531420382602672,0.6252549403071641,0.4302463118334378,-0.012799974092920519,0.00296741243938755,-0.2887211467909932,-0.19264403279023665,-0.05507299894067096,0.18854586251848374,0.07644282533139402,-0.027935999755235558,0.04130661292339862,-0.011027069589831585,0.049306718831927006,0.05800300117118463,0.005776677776574965,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5736071760041321,0.6841982345564824,0.30157041778544136,0.11850970383307337,0.023081969218878066,-0.2605706520290595,-0.20641579729873621,0.018257869409629066,0.0006742041930829983,-0.0418560160481533,-0.011603695089723092,0.031164776569092122,0.043358509906670374,-0.017277984807058902,-0.0008040191518487266,0.04116926621225492,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.909051691748725,-0.15148267047469946,0.09372789089281365,-0.06557820320918056,-0.8336378581949022,-0.5893173023870802,-0.3990140556929156,-0.17912487962945986,-0.015956197310391405,-0.11617452060384599,-0.2832369790133632,-0.036501066332284116,0.041189451800289024,-0.21872133502186453,-0.1054670980188512,-0.309917286915063,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5585591285182595,-0.30717050669831236,0.04425980149526263,-0.17550964432283386,-0.6740531043821775,-0.08367139116680643,-0.14129691248483403,-0.3023066519242797,0.015649877342701627,0.0805092065095178,-0.19617969244540767,-0.007347726851482343,0.017565199061419765,-0.02353112662470118,-0.11870793041872489,-0.11210672054664846,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5104922870783066,-0.21516777096880157,0.419345668105771,0.4094736442846855,-0.48853827994463234,-0.35975276091738045,0.04752670861435764,0.14433702302197313,0.2010875375100799,0.0787875224627419,-0.13219116653400037,0.17619904240234824,0.025693344798898198,-0.03717859636750395,-0.23975146781529444,0.10926869611427509,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.531968491987336,0.579730612617152,0.265979014737543,0.1278978314935839,-0.05122675940375779,-0.2538219529145525,-0.1817203893602678,0.06429379285003727,0.054459932579301776,-0.01169540014078308,-0.012380749568221052,0.028886194216883484,0.021957921902063977,-0.08987534742390917,0.01932185530774636,0.02614048519625672,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5196876893289194,0.33992284885745805,0.3142122453151539,0.027479093034757388,-0.5031899271154491,-0.26985528921246515,-0.2782293452660841,-0.10993074273035329,-0.002726521595521247,0.002697027575943159,-0.061356088960396966,0.01825674642392998,0.11840224779853192,0.0011696568295674235,0.036843614975912015,0.009332473087482026,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5992468779499049,0.49517175730305085,0.2228195308759414,0.2090099518763075,-0.2342493392209329,-0.26789906936103347,-0.217654094700488,0.010515462053852185,-0.08100578828604182,-0.09308972172005557,0.01316866381797568,0.02410021198217706,0.12345105521126484,-0.04286448553846453,-0.046803096886758065,-0.003414320362395884,Leptodactylidae,Adenomera,AdenomeraAndre,2
