MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,Family,Genus,Species,RecordID
0.48109520583368387,0.5233654994737252,0.2009802817444111,0.038000550208263595,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.539964568865681,0.7490928331562607,0.25553872715972387,0.1292556962671433,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5484005682978637,0.7066800068333295,0.2625830655312559,0.10292575928565258,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4338223793099266,0.5828867348071908,0.06205583370667438,-0.07116215346062608,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.49270931969946835,0.6104807262901079,0.23498831132670303,0.06762502162035156,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5374889714271782,0.5475586752938869,0.26939516939378033,0.07778241244010456,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.48190314005379586,0.6780392457054792,0.232352569963843,0.07309242488601432,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5404443427984176,0.6044632711845755,0.24009371155677137,0.022943121970813808,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.48444403392914187,0.6812600030356113,0.1956856033139459,0.06519272459427675,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.50223373535242,0.553293380643429,0.2165426055148711,0.029041021636006015,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.47386862367512167,0.6583657081035091,0.24290454274532602,0.05521070825116678,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4631410821090102,0.5789402007329321,0.27767096287229626,0.035412185836067214,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5246923420510218,0.6605273759612712,0.19220705084753878,0.08563832947899991,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4736645897908376,0.68792513965032,0.23051637709542921,0.04895205945704276,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5451056442815967,0.4860635621683748,0.21087329191163956,0.041286362060581755,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5055275167487822,0.701520588297984,0.23697172364919447,0.0876669949536051,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4965984810611133,0.736928615258622,0.2520872299901101,0.058711741844317364,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5119619560398877,0.7096905412578552,0.24115519718107237,0.12376597077818702,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4686845272785359,0.5601388448824515,0.21832557802426728,0.0070583419149053426,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4946877012268364,0.7248470415902553,0.15764572757475398,0.1273195648333211,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4178436183113007,0.6986500411809238,0.20877861488793575,0.11266401807291601,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5208007559229002,0.6240533498353272,0.24554816796955234,0.07145972241028888,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5166081818745051,0.6633540071761159,0.2636752251535964,0.09323033736041042,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.49101434391212445,0.5982021965611327,0.20594284804867866,0.06190573223120629,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.47852330811352217,0.6597764373244971,0.21145624648652264,0.12463828612977919,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5920455140056367,0.7107301724626996,0.2290626455971102,-0.18975006169861378,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.526624736972883,0.8338691129780088,0.2527390233767763,0.12379681945456027,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4730901275358517,0.6092126622744405,0.23068051660317979,0.06744873960765786,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5611516113838588,0.7385655035796882,0.23394973694056587,0.08923058220971747,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5098616802540531,0.7043812950422997,0.22971738165303393,0.13706906466549143,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.39616176529815705,0.3935528640357592,0.1631185992276501,-0.10775807968408979,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4872201440676184,0.2779993662830559,0.14164135484926263,-0.18577328129399473,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5139743664557058,0.5057662243640034,0.22316717749168363,0.06971169816015312,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.49364027199103955,0.5291259353780174,0.17167604843671014,0.0427104875586588,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5120972588232037,0.5190632629093082,0.20323410814211287,0.006040310056270292,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.4756984805215854,0.5678119533984815,0.16573397321538946,0.06222654063213474,Leptodactylidae,Adenomera,AdenomeraAndre,1
0.5223781688360422,0.5803064157552406,0.4670775719266577,-0.19084112505162976,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.541734314981918,0.6375648717875152,0.46500317311699624,-0.1802209195341049,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5630119380617101,0.6520827932494409,0.3401128174824342,0.21452820833243508,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.46403139601066284,0.6051335768066433,0.3804325757873641,-0.11593609834959932,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5605522069548938,0.7005655829009078,0.27851120848235567,0.20805973629919644,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4535295398235252,0.6558446525691941,0.39210167005180663,0.00414585336934861,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5793865648622623,0.7070241086864749,0.27036821111615705,0.08716793341047749,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.46029610152587064,0.6024396904842221,0.44226654457167863,-0.13084810083081644,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5859950950638985,0.5678108303920796,0.3183698876759375,0.16667595132747032,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5581300500597777,0.5994698120740143,0.3498084769726579,0.01910504741230855,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5503699938350095,0.6966709242816221,0.25805993259611026,0.1758928897197439,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5737443147459851,0.7026072131404998,0.3205380073044248,0.1855144968017495,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6387789678082287,0.7294727002526137,0.3120739421767755,0.12347061359876463,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.47352482882778074,0.6454656533841959,0.38110403427064476,-0.0660620742223056,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5286719687522587,0.6078193441772444,0.2930365728270117,0.1259987334964788,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5014455405130358,0.6035246910708753,0.4462171919411674,-0.09233951059278532,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5631180958848574,0.695560737129409,0.3095397568353911,0.15009939075776402,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4531420382602672,0.6252549403071641,0.4302463118334378,-0.012799974092920519,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5736071760041321,0.6841982345564824,0.30157041778544136,0.11850970383307337,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.909051691748725,-0.15148267047469946,0.09372789089281365,-0.06557820320918056,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5585591285182595,-0.30717050669831236,0.04425980149526263,-0.17550964432283386,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5104922870783066,-0.21516777096880157,0.419345668105771,0.4094736442846855,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.531968491987336,0.579730612617152,0.265979014737543,0.1278978314935839,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5196876893289194,0.33992284885745805,0.3142122453151539,0.027479093034757388,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5992468779499049,0.49517175730305085,0.2228195308759414,0.2090099518763075,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6506944410610115,-0.5271240772402919,0.1909028044283062,0.2953988702671363,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4570806996499971,0.5127101029990608,0.3567195735802794,0.24762081041447462,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6038303856369365,0.7316010659618235,0.29417672491305336,0.1519476597249287,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6441711648313907,0.4027530353917478,0.30451426145535,0.22429946812674947,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5446391794008227,0.7134919773218388,0.2626229550057731,0.1958407010308995,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5625316956555758,0.5713293552971341,0.2753800697198665,-0.04124132121831232,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5452021770857817,0.7614034714834714,0.31193335221641055,0.09414741182278194,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.495506264266006,0.6518869123593107,0.27218255062035507,-0.02387891306820535,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6218148183498293,0.7318459617845909,0.3332676676349861,0.2107830603598838,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.525071584325975,0.6176643551124726,0.40993903843924895,-0.0465667681576497,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5293277106494585,0.725051030857286,0.36129369958050606,0.12250671684256893,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.43409307100937006,0.6272965441652921,0.4119026364954231,-0.13431711803949647,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5807278855981226,0.7326485052672056,0.29962942035248524,0.1714338470739532,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5728568025176829,0.5842218103833111,0.4105332683032474,-0.13102610918271523,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4812927321534308,0.6756078355946852,0.31325259169487024,0.16316932065009948,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.4843548431169841,0.5438832002564467,0.23901728566041774,0.10323359474119806,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5296862993460325,0.6751885783886763,0.4351938170183221,-0.012422546577531245,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5306485787015264,0.7568089833574476,0.2963694236309951,0.1532672353153359,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5128461563003053,0.6315339789525272,0.44371184083043363,-0.20641886731930234,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5056235342548442,0.6761676361772136,0.3137940446604079,0.18141822998683133,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5230094163133182,0.7208601010504838,0.2312794980935633,0.16254011784465686,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6784972118157542,0.6054105740216216,0.4450624991293301,0.04747026742515415,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.47732305328622937,0.6384345399436724,0.31366826498816336,0.04539958506126301,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5409002066009666,0.6862772348783466,0.28998187318638147,0.10262313157623837,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6532710538568346,0.6374385580676909,0.3574199867835261,-0.049514545324841994,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.5026387447282717,0.6830525689433513,0.2727169717688741,0.025869758443683864,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6063696938651454,0.7654927171783927,0.3288639511559936,0.27517299321644934,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.610244343906092,0.5911103731223023,0.25440519313508186,0.03596717712587109,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.49900600728714023,0.7118056147357226,0.2843906906589326,0.08659754831624443,Leptodactylidae,Adenomera,AdenomeraAndre,2
0.6171222449029635,0.7438632187229257,0.3365164062205038,-0.08484169356443412,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5726754076945987,0.6947531294920368,0.288113566151689,-0.09172226218583822,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.571946014355064,0.6899831210637651,0.3032254182498745,-0.15066343231486024,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.6351946984578294,0.7137628995540568,0.32983298687286167,-0.1065167625998061,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5423702540381594,0.8052373662952784,0.32610482161589033,-0.05941899398889119,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.4929567442000618,0.6882036687632791,0.28609601083278646,-0.17937982863084873,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.6155418581746702,0.6743373278480651,0.30410155700968544,-0.09492300695449521,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5515794988332553,0.7545817421716677,0.31727123546335295,-0.08592315616016265,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5497005059405521,0.7413742504086155,0.30698273538348403,-0.08131315125969103,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5617656256991157,0.6831373642123553,0.32153792608546367,-0.06330409896959917,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5058700595351356,0.6920689109376031,0.24181588515634905,-0.011709771278204727,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5759896043326603,0.7280542877673566,0.31906952970421537,-0.04075047933512474,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5437380153463742,0.6836733353854972,0.2558081025543485,-0.0295165759870997,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5634212739712926,0.7320421819999001,0.36650299524779467,-0.08614753260221021,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5356200160855809,0.7036437876264621,0.26319110193493706,-0.09822016047579867,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5642943800869621,0.6441045667530605,0.28659306194647366,-0.11563880882940479,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5231306813293547,0.6773747889657882,0.26407842826950795,-0.1432057362314671,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.6217045478103429,0.8108179225965435,0.32640488058885003,-0.060677586010043645,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.526191689997642,0.7761771251559669,0.20742422076576478,0.010399053971099208,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5763060003277801,0.6970868287915839,0.33852366845660903,-0.04316183364915857,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.6196253868118959,0.7137298873497198,0.35003842074100094,-0.11259947508436993,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.5996789833954977,0.7502991568667984,0.37357896220009634,-0.030096547683111253,Leptodactylidae,Adenomera,AdenomeraAndre,3
0.6933030449644517,0.8421097746137574,0.26052327221542626,-0.2874552778947886,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5572048010437886,0.7540774306761627,0.16910715169548418,-0.22093814142428697,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5280468376108286,0.23028171460222063,0.2936553438103556,-0.4645943377814582,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4936765781374247,0.4384402376903318,0.10367671546350649,-0.28206454476793547,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.46979385032156923,0.8298698740094612,0.17942188290768504,-0.2140765422545112,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6184516872697862,0.733955823821702,0.16780487863187454,-0.24041846067477285,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5759744127630698,0.4107648374945182,0.11098052323595908,-0.29730087732781985,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.49137025878442975,0.5270513233994508,0.17712872858926965,-0.21472424146157937,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5756988577955513,0.6835770443516725,0.18439138430935909,-0.3408486885733671,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6837118112371201,0.7095438028742576,0.5845462165496033,-0.5869920878963538,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5497400790865193,0.4661768570109189,0.16984925397699888,-0.29229138088444756,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5073652314770416,0.5291557846373376,0.18443324455794122,-0.254220616251936,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.551759755734908,0.47276269180032876,0.1196990204147639,-0.3370109330517753,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6460571537221013,0.7664034157117636,0.16468635978651902,-0.21390386440278739,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6198823107996166,0.8459991436567835,0.20497542948910188,-0.17901173580717117,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5166151921845911,0.4476126101556333,0.141619568402038,-0.2877186036182313,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5872423330616646,0.7097318521893452,0.1860009137595934,-0.2831172480836804,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4823241340201858,0.5783091706444558,0.19324703629502438,-0.2624615858213203,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5394842067507871,0.7160296239748559,0.12506490345250523,-0.27465588421042675,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5346138486734939,0.7928996389468927,0.20168558832044406,-0.3174328238228342,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.597697023218584,0.32611324475617454,0.38428059665797953,-0.7054009178647699,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4516627883400889,0.46493369855075195,0.21479272965808097,-0.2029795488597392,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.46454792767986774,0.6298090020455613,0.1820462895735155,-0.2023176894195146,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5524363758664476,0.6881423106474441,0.22201889783163703,-0.19610958914195994,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4049547691381038,0.3026499890421208,0.20411193815370363,-0.2962023094965351,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5182798062080258,0.6081330395337965,0.18067319168699145,-0.2266520988890005,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4189699628710008,0.2890201214977516,0.21095821980264623,-0.2881722167484549,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5788900623950177,0.6785659527052208,0.13936983102031997,-0.23807515333915863,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5025246891871447,0.49198148733494323,0.13323439425325703,-0.31544154549980713,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.48345883978122267,0.5331986353377498,0.11940723709462564,-0.2455453748538779,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5083786574986214,0.30600363847557954,0.2837186354200447,-0.5870511088687514,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5985543842408004,0.6971492316169575,0.15971140166752917,-0.31054009396931687,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4167207613831396,0.21738261963748537,0.2175577011676025,-0.29286273679457264,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5163091193556526,0.6016461773087903,0.1577288403036859,-0.26087143481101394,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5362001861644216,0.664405633370806,0.14412338368864908,-0.2538086323466413,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4605753058412806,0.5404640252545092,0.13180373199424086,-0.18860903593896275,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.42228825475139964,0.3440619789399694,0.14870876532138055,-0.2319007402323837,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5972451581347525,0.6997250127851338,0.19767283505294536,-0.2995034799914067,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5885863124537669,0.4305320254015703,0.3141370035354711,-0.5184712134339802,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6225066668354914,0.3016526212190918,0.27031109457321,-0.4508059005390381,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5047951672019065,0.6574510917329416,0.20606635215785032,-0.23873943612280718,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5822323103956376,0.016369167364778264,0.15085002707705278,-0.440327493846428,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6147844401952602,0.6626965899937257,0.08035045506573558,-0.2775356998832891,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5819565019530905,0.7501977918826797,0.26943536707331656,-0.17634869292079822,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.3987113718568065,0.32220257658126955,0.18331876227529903,-0.3257865968766725,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5429895974859562,0.771575232915276,0.16023328386632146,-0.1504533252325629,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4851871828947546,0.6338400453539674,0.1153367834867028,-0.18632092568627018,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.495693188891834,0.6276503403894242,0.19860845426287804,-0.2481706014393631,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.572580350366539,0.7612256466724411,0.1793555845989545,-0.24138424151322552,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.47406356675944533,0.49599100910788674,0.17207299253126646,-0.2321717214729378,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5059198575812464,0.6095315197132143,0.15822030787151772,-0.23157118910318458,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.45697395855371353,0.5251717858122249,0.09423583328346806,-0.23180157600471493,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4232936919029801,0.39387073891598723,0.16454088477085357,-0.2440515371717109,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5579656052960633,0.8294986083749015,0.1287147144082845,-0.29704391924186774,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4399756442880895,0.412036043638002,0.21454595141374092,-0.2277416744837419,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5518519686318094,0.7746206916319337,0.10258963851279614,-0.3224953670666233,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.367050916896668,0.6114773225555525,0.15815701410809976,-0.14711431813876624,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5841667725790962,0.6602763967804491,0.17193760879563227,-0.2569202374398577,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4432518279654143,0.42231802285029385,0.24267713129398896,-0.17630750962899397,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4467035215910145,0.6439406948151513,0.17280360148683852,-0.22404688606447454,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5821507403869934,0.607750623268175,0.10478434929074369,-0.2911010760627032,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5185950959687312,0.6427710627705538,0.1490415464713404,-0.27793538325369643,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.44044618271509123,0.4073878005557657,0.2647278734661735,-0.2579052152078294,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5798877725846397,0.754446733978458,0.10650622169293641,-0.204768882197722,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4482923851462018,0.4441143973386605,0.30034534691068454,-0.26820004563906236,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5107082149613367,0.78325885927921,0.16562320754557727,-0.23846077040923144,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4616903170778344,0.5370438106528921,0.3465016605612995,-0.2873055716557159,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5205094974028355,0.7661231295429413,0.12306135586417791,-0.2785999335392182,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5234804743744981,0.7260953811863811,0.17857035596289378,-0.14319190643376156,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5740236196080091,0.8039741459984125,0.1407723743305749,-0.21667646197420815,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.3734272280701359,0.7918933837716402,0.16917712293706066,-0.015735076492600072,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5312520956242319,0.7703168663701948,0.15801720103648295,-0.11560182993797213,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.574286929087989,0.6771074841957151,0.03892449073024412,-0.1893757574919652,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6234425279421869,0.6956271794561247,0.13067601529616546,-0.19316326644289056,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6485353299945573,0.7507594879602567,0.09498508067695302,-0.18299203466966601,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5945552216962097,0.7500783447495021,0.1374661771059059,-0.17808769807479718,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.526981506586426,0.7963685687033037,0.08290057024065005,-0.18521350514724028,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6218376526895875,0.8507570627873727,0.10981368636189273,-0.13641623766260116,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6034233829503456,0.8206890311815234,0.13999888611270594,-0.1765632150832992,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5980443848090418,0.6801983242149141,0.14007601075757423,-0.1652211035256471,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6136927596443963,0.7659443675879972,0.15057661580532325,-0.17263623157615687,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6540571061559348,0.8112917054732774,0.15504156100974353,-0.14634546135989815,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.61911355245067,0.7878373755667742,0.09228964409411997,-0.14865737659837544,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.4416339729819704,0.5414009519431568,0.3599791489612913,-0.28024080195734896,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6702573541381885,0.7841991369135347,0.1341743249871801,-0.14437342439213102,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.554632653072721,0.738126445060552,0.1232851841657021,-0.1575658448524061,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5805188825511027,0.7204661288994719,0.1273508686085595,-0.21831512364689581,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.5829295537441461,0.7263431960694067,0.09579413450330411,-0.14622213223622518,Leptodactylidae,Adenomera,AdenomeraAndre,4
0.6500361598229751,0.7651695687469018,0.4983563348162875,0.0825610475147029,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.7476983832020839,0.9107036541611768,0.4943201123446396,0.0923143821950499,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6048846187073386,0.8633448908592959,0.5003517930299978,0.04661060262134498,Leptodactylidae,Adenomera,AdenomeraAndre,5
