MFCCs_ 1,Family,Genus,Species,RecordID
0.5656211584408263,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6164940499587834,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6083919745370507,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6379785599104315,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.5718510955699905,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6033317528997555,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.5945106072692425,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6366459535436333,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6317426078582487,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6670496912042942,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6437675518444629,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6776423510818879,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6463155053446537,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.682369875433163,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6111470979767605,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6188684551950046,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6165031294031948,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.5789703222558428,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.625332458042979,Leptodactylidae,Adenomera,AdenomeraAndre,5
0.6073946174934755,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.3746983201994662,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.6039000763130394,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.3634584822982283,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5444391108609117,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4481172090014211,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4062916349833066,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4731479536229178,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.3893084505354223,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4062489496825537,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.47390150089472277,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.36627146171923036,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.6228040778397453,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.3936704809613859,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4246812129260576,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.3650176228539691,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5775699518081931,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4771420119430692,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.41631927701883575,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.42759653642893164,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.40360645549995644,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5668502059217989,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.39627822212347447,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5251349478498222,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.38504579065486466,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.46353442845130066,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.43886147356677635,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4622857859157259,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.564650557374882,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4187073470781458,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5886500965095822,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4580936526439343,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5377387749215091,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.3929860420904247,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4410185350416597,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5724375890743865,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.47832697339327185,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.6795072156200672,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.43221313454466004,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.40935727798546406,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.5673860420140329,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.4393377683016779,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.36446652248585415,Leptodactylidae,Adenomera,AdenomeraAndre,6
0.3710241339578719,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.42713186753564286,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.38035831628200223,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.3946832085536313,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.3440241675200162,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.36808895511631423,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.3660306860144152,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.29260688935491713,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.32002067371793086,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.30217004021486527,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.31743358670483734,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.45091771681954834,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.37493581034573076,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.3816355377618897,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.2986005590280812,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.26703650578146765,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.38490726937390624,Leptodactylidae,Adenomera,AdenomeraAndre,7
0.7522006484512065,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7853950975165745,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7968675017810253,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7279239190946699,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.855298558897009,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8706046390547749,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8287881028402138,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8707664321390258,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.74051792050675,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8342967943457432,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8380581419851697,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7508809485617846,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7530235557926599,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.723115228857139,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8125145490707438,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7794124321211664,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7656006878393505,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.833190756962513,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7138479596956652,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.6956816128661356,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7979666922256167,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8169494291632211,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7590323831957333,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7408612756213728,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7375966952584941,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8373806389891401,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8682795684817379,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7536698117629512,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8298199856915128,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.6853453237070777,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8589895609088428,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7803312319220159,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8183370377872144,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7444212423467905,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7607561750781636,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8716618689806358,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7015046658032755,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.750853812443772,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.6989408344720618,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7874599628242549,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8075726768198955,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7772392921208431,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7919102570685783,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7395769331225319,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7649525751156038,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7945986913405628,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8292065415840126,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8632653771796958,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.784881944620317,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7254950012325405,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7867509966140852,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.792187098799225,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7734733423966901,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7398567146571071,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7632384563968952,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8143034009152194,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.826661736341666,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7770863689567453,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7030122415693348,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7503434740427923,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7933803949972628,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7723903290488711,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8367382568346368,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7428761156467023,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7821685783774728,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7803576066995277,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7331179823589098,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7423832163731141,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8797837069084767,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8983543241055356,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8200571098100308,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.9132313667177819,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7921052997432005,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7834657178618967,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7990184203091449,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7692173086724883,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.774513803231658,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7350824226611685,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8883324369445887,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8394508843557756,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.825903052295123,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7931702360680503,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.9258844020041075,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7880080026205759,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.7641817718290773,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8871673221923512,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8779928211764869,Leptodactylidae,Adenomera,AdenomeraAndre,8
0.8081377797134338,Leptodactylidae,Adenomera,AdenomeraAndre,8
